#Sun Oct 30 08:26:39 2022
# Copy this file into $DB_DIR/gemped to use these pedestals for analysis
# format = crate, slot, mpd, adc_ch, CM mean, CM RMS
          20          11           3          10         693.92         27.655
          20          11           3          11          649.5         38.053
          20          11           6           0         720.57         102.24
          20          11           6           1         773.97         40.596
          20          11           6           2          571.5         17.088
          20          11           6           3         771.87         36.922
          20          11           6           4         708.57         47.763
          20          11           6           8         530.59          48.27
          20          11           6           9         446.61         56.282
          20          11           6          10         512.17         33.519
          20          11           6          11          495.9         48.647
          20          11           6          12         524.17         16.078
